Date,Order_ID,Product_ID,Dest. Warehouse, Source Factory,Shipping Time (Expected),Shipping Time (Actual),Delay Risk?,Total No. of Pieces,No. of pieces sold,No. of Pieces Returned,Avg. Batch Rating
2023-11-30,O67034,P002,W014,F003,5,6,Yes,810,487,60,4.2
2023-11-30,O67035,P004,W001,F003,3,1,No,1073,737,71,4.6
2023-11-30,O67036,P017,W019,F001,4,5,Yes,1513,1019,119,3.8
2023-11-30,O67037,P002,W013,F004,5,6,Yes,1062,694,58,4.7
2023-11-30,O67038,P007,W005,F005,6,6,No,1112,881,53,4.6
2023-11-30,O67039,P002,W020,F003,4,2,No,1458,1160,73,4.3
2023-11-30,O67040,P006,W014,F001,3,3,No,1491,1226,49,4.1
2023-11-30,O67041,P017,W002,F001,6,6,No,537,410,28,4.7
2023-11-30,O67042,P005,W001,F005,3,5,Yes,1566,1232,69,3.7
2023-11-30,O67043,P017,W018,F001,3,2,No,1279,798,107,3.9
2023-11-30,O67044,P008,W020,F001,3,3,No,1099,716,94,3.5
2023-11-30,O67045,P003,W018,F005,4,4,No,1298,903,83,3.7
2023-11-30,O67046,P014,W012,F002,5,6,No,626,422,45,3.7
2023-11-30,O67047,P010,W004,F005,4,4,No,1297,980,73,4.7
2023-11-30,O67048,P010,W012,F005,3,3,No,1391,851,98,4.5
2023-11-30,O67049,P015,W013,F005,6,5,No,761,551,51,4.8
2023-11-30,O67050,P016,W001,F001,4,3,No,557,414,33,3.8
2023-11-30,O67051,P016,W009,F001,3,2,No,1398,899,88,4.5
2023-11-30,O67052,P005,W010,F005,4,4,No,1674,1286,95,4.4
2023-11-30,O67053,P017,W020,F001,3,1,No,1204,818,93,4.0
2023-12-01,O67054,P006,W003,F001,4,4,No,1302,919,93,4.9
2023-12-01,O67055,P013,W018,F002,3,4,No,984,761,42,4.5
2023-12-01,O67056,P008,W002,F001,6,7,No,553,391,26,4.0
2023-12-01,O67057,P015,W009,F005,6,5,No,1026,745,66,5.0
2023-12-01,O67058,P012,W011,F005,5,7,No,1456,979,88,4.1
2023-12-01,O67059,P019,W008,F002,4,4,No,1830,1576,41,4.7
2023-12-01,O67060,P019,W006,F002,5,5,No,1728,1218,106,4.9
2023-12-01,O67061,P018,W004,F003,6,8,No,1330,838,98,4.3
2023-12-01,O67062,P002,W009,F003,4,5,Yes,939,653,51,4.8
2023-12-01,O67063,P014,W008,F002,4,6,Yes,987,733,55,4.9
2023-12-01,O67064,P002,W010,F003,4,4,No,628,438,44,4.2
2023-12-01,O67065,P005,W004,F005,4,4,No,818,609,41,4.0
2023-12-01,O67066,P005,W005,F005,6,7,No,1117,846,42,4.1
2023-12-01,O67067,P019,W004,F002,3,5,Yes,1335,1011,51,4.2
2023-12-01,O67068,P002,W002,F001,6,8,Yes,1239,889,75,4.2
2023-12-01,O67069,P005,W010,F005,4,2,No,1417,932,113,3.8
2023-12-01,O67070,P010,W017,F005,6,6,No,815,563,53,4.8
2023-12-01,O67071,P019,W010,F002,6,5,No,1384,1061,51,4.5
2023-12-01,O67072,P004,W009,F003,4,6,Yes,1517,1082,107,3.7
2023-12-01,O67073,P007,W012,F005,3,2,No,1706,1220,115,4.9
2023-12-01,O67074,P003,W006,F005,4,5,No,775,549,38,3.5
2023-12-01,O67075,P015,W006,F005,4,4,No,703,522,29,4.7
2023-12-01,O67076,P018,W019,F003,4,3,No,1013,787,52,3.7
2023-12-01,O67077,P012,W017,F005,6,6,No,1588,1036,133,3.7
2023-12-01,O67078,P014,W003,F002,3,3,No,1723,1260,84,4.8
2023-12-01,O67079,P010,W020,F005,3,3,No,1707,1127,108,4.6
2023-12-01,O67080,P019,W009,F002,4,4,No,1306,1036,56,3.9
2023-12-01,O67081,P003,W018,F001,3,2,No,844,565,52,3.6
2023-12-01,O67082,P008,W014,F001,3,3,No,1574,964,150,4.6
2023-12-01,O67083,P012,W007,F005,3,3,No,1651,1147,122,4.2
2023-12-01,O67084,P003,W009,F005,6,7,Yes,854,586,51,4.3
2023-12-01,O67085,P009,W001,F002,4,3,No,747,491,50,3.5
2023-12-01,O67086,P017,W009,F001,3,4,Yes,839,648,39,4.0
2023-12-01,O67087,P001,W005,F003,3,1,No,1031,792,57,4.9
2023-12-01,O67088,P019,W012,F002,5,3,No,1420,1181,48,4.1
2023-12-01,O67089,P016,W013,F001,4,3,No,1140,799,58,4.1
2023-12-01,O67090,P015,W014,F005,3,5,No,1107,825,45,4.4
2023-12-01,O67091,P017,W020,F001,3,3,No,698,455,37,4.0
2023-12-01,O67092,P018,W001,F003,3,2,No,1038,675,73,4.4
2023-12-01,O67093,P008,W013,F001,4,4,No,1272,972,51,4.8
2023-12-01,O67094,P024,W004,F003,6,6,No,1012,722,49,4.8
2023-12-01,O67095,P011,W016,F001,6,6,No,1570,1255,71,3.6
2023-12-01,O67096,P006,W008,F001,3,3,No,1628,1236,71,4.4
2023-12-01,O67097,P016,W006,F001,3,2,No,1061,676,61,3.9
2023-12-01,O67098,P001,W020,F003,4,6,Yes,1266,1002,45,4.9
2023-12-01,O67099,P009,W011,F002,6,6,No,1547,1112,82,4.1
2023-12-01,O67100,P001,W016,F003,5,6,Yes,1009,801,46,4.0
2023-12-01,O67101,P011,W019,F001,4,4,No,1601,1031,128,3.6
2023-12-01,O67102,P018,W010,F003,4,4,No,1363,1066,73,4.0
2023-12-01,O67103,P016,W007,F001,3,2,No,1118,700,86,4.0
2023-12-01,O67104,P004,W019,F003,4,3,No,1367,1070,69,4.3
2023-12-01,O67105,P010,W009,F005,6,5,No,982,633,60,4.6
2023-12-01,O67106,P005,W012,F005,3,3,No,1538,983,107,3.8
2023-12-01,O67107,P003,W004,F005,4,4,No,1070,651,104,3.9
2023-12-01,O67108,P003,W016,F005,5,5,No,1506,1095,62,3.6
2023-12-01,O67109,P024,W011,F001,3,4,No,1831,1561,52,3.7
2023-12-01,O67110,P015,W003,F005,5,5,No,763,492,41,4.0
2023-12-01,O67111,P011,W020,F001,3,2,No,630,424,33,4.5
2023-12-01,O67112,P004,W003,F003,4,5,Yes,1258,935,74,4.7
2023-12-01,O67113,P016,W017,F001,5,4,No,969,724,38,4.2
2023-12-01,O67114,P018,W018,F003,5,7,Yes,821,556,47,4.0
2023-12-01,O67115,P014,W018,F002,3,2,No,1697,1177,121,3.9
2023-12-01,O67116,P007,W004,F005,4,6,Yes,1274,1013,43,4.8
2023-12-01,O67117,P017,W008,F001,3,3,No,1395,923,103,4.8
2023-12-01,O67118,P032,W008,F002,4,6,Yes,1131,880,57,3.6
2023-12-01,O67119,P010,W001,F005,3,3,No,1101,836,41,4.6
2023-12-01,O67120,P013,W006,F002,5,7,Yes,1469,886,91,4.0
2023-12-01,O67121,P014,W009,F002,4,4,No,672,446,40,4.9
2023-12-01,O67122,P011,W003,F001,4,3,No,1672,1026,151,4.8
2023-12-01,O67123,P008,W003,F001,4,4,No,765,559,36,3.9
2023-12-01,O67124,P019,W015,F002,6,6,No,1329,1055,59,4.3
2023-12-01,O67125,P017,W013,F001,4,4,No,792,477,55,3.8
2023-12-01,O67126,P015,W015,F005,5,4,No,1041,744,56,3.7
2023-12-01,O67127,P001,W013,F003,4,3,No,1653,1264,97,4.7
2023-12-01,O67128,P001,W019,F003,4,3,No,939,692,50,4.0
2023-12-01,O67129,P007,W018,F005,4,6,Yes,1528,1227,45,5.0
2023-12-01,O67130,P014,W007,F002,4,5,Yes,1718,1037,159,4.6
2023-12-01,O67131,P002,W002,F003,6,5,No,936,614,60,4.9
2023-12-01,O67132,P013,W017,F002,6,6,No,722,540,30,4.8
2023-12-01,O67133,P005,W013,F005,6,6,No,859,686,33,4.9
2023-12-01,O67134,P013,W004,F002,3,2,No,1593,1227,73,5.0
2023-12-01,O67135,P007,W020,F005,3,3,No,1969,1471,111,4.7
2023-12-01,O67136,P008,W007,F001,3,3,No,738,486,52,3.7
2023-12-01,O67137,P003,W017,F005,6,6,No,857,515,55,4.3
2023-12-01,O67138,P003,W015,F005,5,7,No,1621,1249,67,4.0
2023-12-01,O67139,P006,W004,F001,6,6,No,1886,1689,41,4.7
2023-12-01,O67140,P005,W017,F005,6,5,No,568,348,45,4.4
2023-12-01,O67141,P007,W001,F005,3,3,No,1257,934,65,3.6
2023-12-01,O67142,P018,W011,F003,3,3,No,1573,1069,100,4.6
2023-12-01,O67143,P009,W009,F002,4,5,Yes,734,494,58,4.9
2023-12-01,O67144,P011,W001,F001,4,5,Yes,818,611,35,3.5
2023-12-01,O67145,P013,W011,F002,6,4,No,1122,750,85,4.6
2023-12-01,O67146,P008,W009,F001,3,4,Yes,1171,803,85,4.2
2023-12-01,O67147,P012,W005,F005,6,6,No,1323,879,106,4.5
2023-12-01,O67148,P010,W004,F005,4,3,No,971,648,56,3.8
2023-12-01,O67149,P009,W008,F002,4,5,Yes,865,691,31,3.8
2023-12-01,O67150,P018,W008,F003,4,4,No,1305,898,70,3.5
2023-12-01,O67151,P017,W016,F001,6,6,No,1734,1276,84,3.7
2023-12-01,O67152,P008,W018,F001,3,3,No,512,309,36,4.5
2023-12-01,O67153,P001,W002,F003,6,7,Yes,1472,1171,74,4.5
2023-12-01,O67154,P017,W004,F001,6,7,No,1691,1205,82,3.9
2023-12-01,O67155,P002,W017,F003,4,4,No,1663,1062,103,4.4
2023-12-01,O67156,P013,W009,F002,4,5,No,1719,1197,97,4.3
2023-12-01,O67157,P014,W015,F002,6,7,Yes,1614,1273,52,4.1
2023-12-01,O67158,P011,W006,F001,3,4,Yes,1628,1286,70,4.6
2023-12-01,O67159,P006,W005,F001,4,6,Yes,1397,1190,49,4.1
2023-12-01,O67160,P003,W003,F005,5,3,No,1424,985,81,3.7
2023-12-01,O67161,P017,W017,F001,5,6,No,1720,1318,60,3.6
2023-12-01,O67162,P005,W007,F005,3,4,No,935,619,76,3.6
2023-12-01,O67163,P015,W019,F005,4,3,No,1429,1004,95,4.3
2023-12-01,O67164,P006,W015,F001,5,4,No,1409,1097,68,4.6
2023-12-01,O67165,P013,W020,F002,6,4,No,1238,926,72,4.8
2023-12-01,O67166,P016,W008,F001,3,4,Yes,879,692,30,4.9
2023-12-01,O67167,P005,W003,F005,5,6,No,1352,869,111,4.7
2023-12-01,O67168,P011,W018,F001,3,3,No,777,524,52,4.8
2023-12-01,O67169,P006,W007,F001,3,3,No,1512,1268,53,4.5
2023-12-01,O67170,P003,W002,F005,5,7,Yes,1263,762,114,3.7
2023-12-01,O67171,P002,W013,F004,5,4,No,816,581,50,3.7
2023-12-01,O67172,P022,W009,F003,4,5,Yes,1694,1222,114,3.5
2023-12-01,O67173,P006,W002,F001,6,7,Yes,1266,1126,27,4.0
2023-12-01,O67174,P013,W005,F002,4,5,No,669,463,37,4.4
2023-12-01,O67175,P014,W006,F002,5,4,No,1456,1114,51,3.5
2023-12-01,O67176,P010,W008,F005,4,3,No,1233,953,52,4.3
2023-12-01,O67177,P014,W001,F002,4,6,No,871,558,74,4.6
2023-12-01,O67178,P012,W015,F005,5,5,No,969,674,69,4.4
2023-12-01,O67179,P005,W002,F005,5,7,Yes,1362,1042,73,4.5
2023-12-01,O67180,P016,W018,F001,3,3,No,1376,861,98,4.0
2023-12-01,O67181,P013,W008,F002,4,4,No,1592,1211,83,3.9
2023-12-01,O67182,P014,W004,F002,3,4,Yes,1578,983,143,3.5
2023-12-01,O67183,P001,W001,F003,3,3,No,1950,1536,102,4.3
2023-12-01,O67184,P001,W006,F003,3,4,No,1216,1064,35,4.6
2023-12-01,O67185,P016,W004,F001,6,6,No,793,495,50,4.1
2023-12-01,O67186,P001,W014,F003,5,7,Yes,1996,1637,80,4.9
2023-12-01,O67187,P017,W006,F001,3,3,No,834,577,46,4.3
2023-12-01,O67188,P006,W012,F001,3,3,No,1749,1267,119,3.8
2023-12-01,O67189,P009,W018,F002,3,3,No,1305,1039,53,4.4
2023-12-01,O67190,P016,W016,F001,6,6,No,1644,1075,91,4.7
2023-12-01,O67191,P009,W002,F002,3,5,Yes,918,660,46,4.7
2023-12-01,O67192,P012,W013,F005,6,5,No,1012,730,61,4.8
2023-12-01,O67193,P009,W017,F002,6,8,Yes,1099,705,79,4.8
2023-12-01,O67194,P010,W005,F005,6,7,No,1170,709,83,4.2
2023-12-01,O67195,P014,W013,F002,6,6,No,1140,813,74,4.9
2023-12-01,O67196,P013,W010,F002,6,6,No,1688,1346,69,4.5
2023-12-01,O67197,P011,W015,F001,5,7,Yes,1091,668,92,4.4
2023-12-01,O67198,P003,W014,F005,3,4,Yes,1540,986,126,5.0
2023-12-01,O67199,P021,W010,F001,4,5,Yes,770,528,55,4.4
2023-12-01,O67200,P020,W014,F001,3,3,No,1322,959,86,4.8
2023-12-01,O67201,P006,W016,F001,6,4,No,1128,894,57,4.2
2023-12-01,O67202,P002,W003,F003,4,4,No,1636,1305,55,3.9
2023-12-01,O67203,P007,W003,F005,5,5,No,1031,886,23,4.4
2023-12-01,O67204,P011,W007,F001,3,4,No,750,525,50,3.8
2023-12-01,O67205,P018,W009,F003,4,3,No,659,404,53,4.4
2023-12-01,O67206,P005,W020,F005,3,3,No,972,610,55,4.9
2023-12-01,O67207,P018,W015,F003,3,2,No,1433,930,84,4.7
2023-12-01,O67208,P017,W011,F001,3,3,No,963,649,53,3.7
2023-12-01,O67209,P013,W001,F002,4,5,Yes,1606,1240,62,4.7
2023-12-01,O67210,P002,W011,F003,3,4,No,847,609,49,3.9
2023-12-01,O67211,P018,W005,F003,3,3,No,1274,991,63,4.6
2023-12-01,O67212,P001,W018,F003,5,3,No,1374,1051,62,4.1
2023-12-01,O67213,P001,W003,F003,4,5,Yes,1750,1383,91,4.4
2023-12-01,O67214,P009,W003,F002,3,2,No,680,429,42,3.6
2023-12-01,O67215,P008,W019,F001,4,6,Yes,1535,1188,73,4.3
2023-12-01,O67216,P005,W005,F001,4,5,Yes,1746,1267,113,5.0
2023-12-01,O67217,P007,W010,F005,4,3,No,1645,1436,50,4.9
2023-12-01,O67218,P006,W001,F001,4,4,No,1395,1179,40,4.8
2023-12-01,O67219,P013,W015,F002,6,6,No,1707,1311,66,3.9
2023-12-01,O67220,P010,W019,F005,4,4,No,927,691,46,4.9
2023-12-01,O67221,P009,W015,F002,6,8,Yes,1740,1328,78,3.7
2023-12-01,O67222,P017,W010,F001,4,2,No,1245,974,47,4.3
2023-12-01,O67223,P003,W012,F005,3,3,No,1734,1243,108,3.8
2023-12-01,O67224,P003,W007,F005,3,3,No,1136,816,59,4.4
2023-12-01,O67225,P012,W009,F005,6,6,No,779,551,46,4.1
2023-12-01,O67226,P016,W015,F001,5,7,Yes,1361,1008,65,3.8
2023-12-01,O67227,P019,W002,F002,3,3,No,1849,1471,83,4.2
2023-12-01,O67228,P007,W011,F005,5,5,No,1971,1407,114,4.1
2023-12-01,O67229,P002,W018,F003,5,5,No,1132,697,66,3.9
2023-12-01,O67230,P002,W008,F003,4,4,No,625,387,51,4.4
2023-12-01,O67231,P010,W006,F005,4,4,No,789,508,48,3.9
2023-12-01,O67232,P007,W006,F005,4,4,No,1430,1151,59,4.8
2023-12-01,O67233,P008,W004,F001,6,7,Yes,998,701,52,4.8
2023-12-01,O67234,P004,W002,F003,6,7,Yes,1149,862,44,3.7
2023-12-01,O67235,P013,W002,F002,3,4,Yes,1751,1373,70,4.2
2023-12-01,O67236,P017,W001,F001,4,5,Yes,551,422,30,3.9
2023-12-01,O67237,P014,W016,F002,5,7,Yes,1538,962,107,4.5
2023-12-01,O67238,P022,W001,F005,3,3,No,679,520,37,3.9
2023-12-01,O67239,P012,W012,F005,3,5,Yes,1060,725,61,3.9
2023-12-01,O67240,P003,W011,F005,5,6,Yes,954,712,51,3.7
2023-12-01,O67241,P010,W015,F005,5,6,Yes,1410,1058,56,4.9
2023-12-01,O67242,P008,W001,F001,4,4,No,1189,829,63,4.0
2023-12-01,O67243,P016,W001,F001,4,5,Yes,1176,925,39,4.7
2023-12-01,O67244,P002,W016,F003,5,5,No,1079,661,85,3.6
2023-12-01,O67245,P003,W019,F005,4,2,No,918,646,50,4.3
2023-12-01,O67246,P006,W013,F001,4,4,No,1315,1126,38,4.5
2023-12-01,O67247,P003,W001,F005,3,4,Yes,929,675,51,4.2
2023-12-01,O67248,P007,W019,F005,4,4,No,1870,1350,95,4.7
2023-12-01,O67249,P010,W002,F005,5,4,No,1233,837,82,3.8
2023-12-01,O67250,P008,W020,F001,3,5,Yes,1181,737,83,3.5
2023-12-01,O67251,P012,W006,F005,4,5,Yes,1519,1088,97,3.8
2023-12-01,O67252,P019,W019,F002,6,5,No,1764,1380,57,4.5
2023-12-01,O67253,P040,W007,F002,4,4,No,890,613,57,4.5
2023-12-01,O67254,P001,W015,F003,3,5,Yes,1992,1460,89,3.8
2023-12-01,O67255,P015,W011,F005,5,5,No,752,566,38,3.8
2023-12-01,O67256,P001,W017,F003,4,3,No,1970,1719,43,4.7
2023-12-01,O67257,P015,W004,F005,4,4,No,502,379,25,4.1
2023-12-01,O67258,P015,W010,F005,4,4,No,996,619,66,4.7
2023-12-01,O67259,P009,W004,F002,3,2,No,949,747,45,4.2
2023-12-01,O67260,P005,W018,F005,4,4,No,1547,1005,135,4.2
2023-12-01,O67261,P009,W007,F002,4,2,No,843,589,54,3.8
2023-12-01,O67262,P001,W012,F003,5,5,No,1489,1269,34,4.1
2023-12-01,O67263,P005,W019,F005,4,4,No,760,556,38,4.3
2023-12-01,O67264,P012,W001,F005,3,2,No,1023,644,92,4.4
2023-12-01,O67265,P001,W004,F003,6,6,No,951,804,30,4.7
2023-12-01,O67266,P006,W010,F001,4,6,Yes,1479,1141,67,4.4
2023-12-01,O67267,P004,W001,F003,3,2,No,667,486,42,4.8
2023-12-01,O67268,P016,W020,F001,3,4,No,646,487,37,4.8
2023-12-01,O67269,P019,W020,F002,6,6,No,1387,1192,37,3.6
2023-12-01,O67270,P015,W016,F005,5,3,No,587,376,43,3.8
2023-12-01,O67271,P008,W012,F001,3,5,No,728,447,49,4.3
2023-12-01,O67272,P016,W012,F001,3,2,No,1570,1049,88,4.7
2023-12-01,O67273,P005,W011,F005,5,3,No,538,400,21,4.7
2023-12-01,O67274,P018,W014,F003,5,4,No,1281,901,57,4.6
2023-12-01,O67275,P012,W018,F005,4,4,No,507,399,24,4.8
2023-12-01,O67276,P002,W012,F003,5,5,No,774,507,65,4.0
2023-12-01,O67277,P006,W020,F002,6,8,Yes,1204,989,33,4.0
2023-12-01,O67278,P018,W007,F003,6,8,Yes,675,453,41,4.4
2023-12-01,O67279,P007,W002,F005,5,3,No,1915,1343,137,4.7
2023-12-01,O67280,P001,W011,F003,3,3,No,929,651,50,3.6
2023-12-01,O67281,P009,W014,F002,4,4,No,504,402,16,4.6
2023-12-01,O67282,P017,W003,F001,4,3,No,880,615,46,4.4
2023-12-01,O67283,P011,W014,F001,3,2,No,675,441,42,4.5
2023-12-01,O67284,P012,W019,F005,4,4,No,1261,878,92,3.9
2023-12-01,O67285,P003,W005,F005,6,6,No,1157,875,56,4.3
2023-12-01,O67286,P002,W013,F003,4,6,Yes,1752,1216,108,4.5
2023-12-01,O67287,P017,W019,F002,6,7,Yes,1791,1414,84,4.2
2023-12-01,O67288,P012,W004,F005,4,6,No,1467,880,98,3.7
2023-12-01,O67289,P004,W008,F003,4,3,No,1158,903,42,4.0
2023-12-01,O67290,P011,W011,F001,3,2,No,963,663,64,4.8
2023-12-01,O67291,P002,W005,F003,3,3,No,1711,1134,143,4.2
2023-12-01,O67292,P010,W018,F005,4,3,No,1185,797,65,4.6
2023-12-01,O67293,P015,W017,F005,6,5,No,870,613,62,3.8
2023-12-01,O67294,P013,W014,F002,4,4,No,1579,1258,77,3.8
2023-12-01,O67295,P017,W012,F001,3,3,No,916,639,61,4.5
2023-12-01,O67296,P016,W019,F001,4,5,Yes,1729,1123,100,4.5
2023-12-01,O67297,P010,W012,F005,3,2,No,909,663,57,3.8
2023-12-01,O67298,P009,W010,F002,6,6,No,1218,775,67,4.4
2023-12-01,O67299,P019,W014,F002,4,2,No,1412,1005,84,4.2
2023-12-01,O67300,P009,W013,F002,6,5,No,721,534,34,4.5
2023-12-01,O67301,P015,W012,F005,3,3,No,1659,1136,105,4.2
2023-12-01,O67302,P012,W010,F005,4,4,No,1484,996,115,4.6
2023-12-01,O67303,P008,W017,F001,5,4,No,511,366,26,4.8
2023-12-01,O67304,P019,W013,F002,6,7,Yes,1127,882,44,3.7
2023-12-01,O67305,P018,W016,F003,5,6,Yes,1676,1123,91,5.0
2023-12-01,O67306,P008,W005,F001,4,2,No,696,449,44,4.1
2023-12-01,O67307,P007,W007,F005,3,3,No,921,714,44,3.7
2023-12-01,O67308,P010,W011,F005,5,7,Yes,1712,1053,124,4.1
2023-12-01,O67309,P006,W020,F001,3,2,No,1095,900,47,3.7
2023-12-02,O67310,P003,W018,F001,3,4,Yes,1656,1272,59,4.1
2023-12-02,O67311,P014,W016,F002,5,5,No,705,439,45,3.9
2023-12-02,O67312,P006,W001,F001,4,4,No,1875,1486,85,3.8
2023-12-02,O67313,P005,W001,F005,3,5,No,1756,1235,90,3.9
2023-12-02,O67314,P040,W007,F002,4,5,Yes,670,431,47,3.8
2023-12-02,O67315,P003,W010,F005,4,2,No,568,359,52,4.5
2023-12-02,O67316,P008,W001,F001,4,2,No,939,667,63,4.9
2023-12-02,O67317,P002,W009,F003,4,2,No,609,431,35,4.0
2023-12-02,O67318,P010,W004,F005,4,4,No,1463,933,130,4.5
2023-12-02,O67319,P003,W013,F005,6,6,No,1278,833,69,3.8
2023-12-02,O67320,P011,W009,F001,3,4,Yes,682,478,46,4.4
2023-12-02,O67321,P015,W003,F005,5,6,Yes,590,396,40,3.7
2023-12-02,O67322,P015,W014,F005,3,3,No,744,459,66,4.3
2023-12-02,O67323,P016,W016,F001,6,6,No,908,559,55,4.8
2023-12-02,O67324,P009,W002,F002,3,3,No,908,655,45,4.1
2023-12-02,O67325,P016,W011,F001,3,5,No,837,551,48,4.1
2023-12-02,O67326,P019,W002,F002,3,3,No,1698,1315,94,4.9
2023-12-02,O67327,P008,W005,F001,4,6,No,1713,1299,68,3.7
2023-12-02,O67328,P021,W010,F001,4,6,Yes,1537,1133,98,3.8
2023-12-02,O67329,P004,W020,F003,4,6,Yes,1526,1108,91,3.6
2023-12-02,O67330,P015,W013,F005,6,6,No,1528,1148,57,4.7
2023-12-02,O67331,P016,W014,F001,3,5,Yes,1551,1008,132,4.8
2023-12-02,O67332,P015,W016,F005,5,5,No,1231,746,104,4.1
2023-12-02,O67333,P014,W020,F002,6,6,No,826,648,43,4.3
2023-12-02,O67334,P013,W020,F002,6,5,No,1364,1051,52,4.2
2023-12-02,O67335,P014,W002,F002,3,2,No,1604,1208,92,4.6
2023-12-02,O67336,P004,W018,F003,5,4,No,706,447,45,3.7
2023-12-02,O67337,P006,W006,F001,3,4,Yes,1304,1022,63,3.6
2023-12-02,O67338,P005,W011,F005,5,5,No,885,611,58,4.7
2023-12-02,O67339,P002,W020,F003,4,4,No,1747,1155,115,3.9
2023-12-02,O67340,P005,W017,F005,6,5,No,1223,924,51,4.3
2023-12-02,O67341,P007,W001,F005,3,3,No,1515,1074,66,3.8
2023-12-02,O67342,P006,W005,F001,4,5,Yes,1315,1182,24,4.5
2023-12-02,O67343,P004,W013,F003,4,5,Yes,631,447,35,4.1
2023-12-02,O67344,P006,W012,F001,3,3,No,1136,946,34,4.3
2023-12-02,O67345,P001,W020,F003,4,3,No,1389,1097,49,4.8
2023-12-02,O67346,P004,W009,F003,4,6,Yes,1744,1321,82,4.8
2023-12-02,O67347,P004,W007,F003,6,8,No,1711,1037,156,4.4
2023-12-02,O67348,P002,W015,F003,3,2,No,1235,872,83,3.8
2023-12-02,O67349,P012,W020,F005,3,3,No,1526,1103,80,4.9
2023-12-02,O67350,P016,W020,F001,3,3,No,1439,954,109,4.8
2023-12-02,O67351,P011,W005,F001,4,4,No,1328,998,55,4.0
2023-12-02,O67352,P010,W002,F005,5,3,No,1019,662,78,4.6
2023-12-02,O67353,P010,W013,F005,6,6,No,1493,924,127,4.2
2023-12-02,O67354,P008,W019,F001,4,4,No,1075,742,59,4.7
2023-12-02,O67355,P016,W012,F005,3,4,No,1261,936,54,3.8
2023-12-02,O67356,P011,W018,F001,3,4,Yes,935,718,44,4.9
2023-12-02,O67357,P020,W014,F001,3,3,No,1387,990,76,4.3
2023-12-02,O67358,P013,W016,F002,5,6,Yes,1560,942,123,3.7
2023-12-02,O67359,P006,W011,F001,3,3,No,1130,793,54,4.9
2023-12-02,O67360,P009,W006,F002,5,5,No,1138,878,55,4.7
2023-12-02,O67361,P007,W004,F005,4,5,Yes,1196,1065,21,4.8
2023-12-02,O67362,P012,W012,F005,3,2,No,887,657,44,3.5
2023-12-02,O67363,P008,W012,F001,3,3,No,1465,986,114,4.6
2023-12-02,O67364,P011,W020,F001,3,4,Yes,1583,1069,96,3.6
2023-12-02,O67365,P014,W007,F002,4,3,No,673,441,35,4.5
2023-12-02,O67366,P013,W013,F002,6,6,No,804,529,59,3.6
2023-12-02,O67367,P011,W004,F001,6,6,No,723,483,45,4.5
2023-12-02,O67368,P007,W006,F005,4,4,No,1540,1379,39,4.7
2023-12-02,O67369,P014,W011,F002,6,5,No,581,461,24,3.7
2023-12-02,O67370,P012,W006,F005,4,6,Yes,780,527,63,4.0
2023-12-02,O67371,P010,W015,F005,5,5,No,1663,1237,105,3.6
2023-12-02,O67372,P001,W004,F003,6,7,Yes,968,701,63,4.6
2023-12-02,O67373,P014,W010,F002,6,6,No,866,678,31,4.5
2023-12-02,O67374,P008,W013,F001,4,3,No,1220,951,51,4.6
2023-12-02,O67375,P015,W001,F005,3,2,No,882,634,46,4.6
2023-12-02,O67376,P001,W009,F003,4,4,No,1465,1165,55,4.1
2023-12-02,O67377,P009,W003,F002,3,3,No,1755,1149,129,3.6
2023-12-02,O67378,P006,W010,F001,4,5,Yes,1665,1247,71,4.5
2023-12-02,O67379,P004,W016,F003,5,7,No,838,588,47,3.6
2023-12-02,O67380,P010,W008,F005,4,3,No,1364,870,82,3.5
2023-12-02,O67381,P011,W001,F001,4,4,No,1099,807,56,3.7
2023-12-02,O67382,P017,W006,F001,3,3,No,980,739,46,4.5
2023-12-02,O67383,P006,W020,F001,3,5,Yes,1720,1430,50,3.6
2023-12-02,O67384,P003,W002,F005,5,5,No,884,664,43,4.3
2023-12-02,O67385,P010,W016,F005,5,6,Yes,1578,1168,78,4.5
2023-12-02,O67386,P018,W008,F003,4,4,No,1018,812,50,4.8
2023-12-02,O67387,P008,W004,F001,6,6,No,1186,879,58,4.4
2023-12-02,O67388,P019,W013,F002,6,8,Yes,1991,1610,92,4.7
2023-12-02,O67389,P012,W018,F005,4,2,No,1057,839,38,3.8
2023-12-02,O67390,P011,W008,F001,3,3,No,913,573,78,4.1
2023-12-02,O67391,P002,W003,F003,4,5,No,1412,1076,62,4.4
2023-12-02,O67392,P009,W017,F002,6,6,No,1185,886,45,4.6
2023-12-02,O67393,P012,W003,F005,5,4,No,894,564,82,3.7
2023-12-02,O67394,P019,W010,F002,6,7,Yes,1072,768,62,4.0
2023-12-02,O67395,P003,W015,F005,5,5,No,1022,786,37,4.1
2023-12-02,O67396,P018,W016,F003,5,4,No,976,662,53,4.0
2023-12-02,O67397,P001,W007,F003,6,6,No,939,795,26,4.7
2023-12-02,O67398,P011,W010,F001,4,4,No,1282,935,66,4.2
2023-12-02,O67399,P002,W006,F003,3,1,No,643,415,53,4.1
2023-12-02,O67400,P002,W014,F003,5,5,No,702,543,34,4.5
2023-12-02,O67401,P009,W015,F002,6,5,No,882,585,58,4.0
2023-12-02,O67402,P001,W014,F003,5,7,Yes,1302,974,54,3.8
2023-12-02,O67403,P001,W013,F003,4,5,No,1896,1424,106,4.8
